               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.041729,            0.023108,            0.014653,             0.67658,             0.53766,             0.54304,             0.24565,            0.039757,            0.015658,           0.0082526,           0.0068122,           0.0068122,           0.0068122
                 163,            0.040846,            0.024836,            0.016946,             0.73735,             0.60883,              0.6329,             0.30663,            0.034999,            0.014814,           0.0078091,           0.0067924,           0.0067924,           0.0067924
                 164,             0.04217,            0.023332,            0.016857,             0.77729,                0.51,             0.58652,             0.26028,            0.039089,            0.013727,           0.0076374,           0.0067726,           0.0067726,           0.0067726
                 165,            0.041409,            0.025758,            0.015652,             0.66948,             0.54923,             0.62478,             0.25248,            0.039039,            0.015389,           0.0082887,           0.0067528,           0.0067528,           0.0067528
                 166,            0.037734,            0.023408,            0.013903,             0.66554,              0.5169,             0.53715,             0.18786,            0.041725,            0.015488,           0.0095711,            0.006733,            0.006733,            0.006733
                 167,            0.038494,             0.02199,            0.014282,             0.69321,             0.58327,             0.60453,             0.26189,            0.036045,            0.016839,           0.0080438,           0.0067132,           0.0067132,           0.0067132
                 168,            0.037689,            0.023825,            0.016424,             0.66938,              0.5816,             0.60949,             0.28662,            0.034583,            0.015346,           0.0073738,           0.0066934,           0.0066934,           0.0066934
                 169,            0.039793,            0.022883,            0.014276,             0.63638,             0.57791,             0.55573,             0.27094,               0.038,            0.014419,           0.0077065,           0.0066736,           0.0066736,           0.0066736
                 170,            0.039241,            0.022325,            0.012611,             0.67557,             0.56848,             0.59494,             0.28365,            0.036816,            0.015694,           0.0075417,           0.0066538,           0.0066538,           0.0066538
                 171,            0.037604,            0.025376,            0.015121,             0.62872,             0.67129,             0.66029,             0.30567,            0.036153,            0.017103,           0.0072089,            0.006634,            0.006634,            0.006634
                 172,            0.039014,            0.022377,            0.014021,             0.68142,             0.61072,             0.62653,              0.2601,            0.035261,            0.016242,           0.0066908,           0.0066142,           0.0066142,           0.0066142
                 173,            0.040718,            0.023263,            0.015211,             0.67863,             0.58449,             0.60401,             0.25059,            0.037511,            0.015348,           0.0076871,           0.0065944,           0.0065944,           0.0065944
                 174,            0.040584,            0.025399,             0.01585,             0.72341,             0.63526,             0.65222,             0.30115,            0.033665,            0.017571,           0.0067178,           0.0065746,           0.0065746,           0.0065746
                 175,            0.035505,            0.023682,            0.014584,             0.82332,              0.5824,             0.66135,             0.31007,            0.033872,            0.015745,           0.0072031,           0.0065548,           0.0065548,           0.0065548
                 176,            0.042877,            0.025683,            0.013801,             0.70862,             0.56589,             0.57471,             0.22286,            0.040639,            0.018931,            0.008462,            0.006535,            0.006535,            0.006535
                 177,            0.043884,            0.023687,            0.016439,             0.69254,             0.53718,             0.57802,             0.25846,            0.037455,            0.016838,           0.0071219,           0.0065152,           0.0065152,           0.0065152
                 178,            0.038971,            0.021787,            0.014271,             0.70402,             0.53211,             0.57718,             0.26838,            0.035772,            0.016111,           0.0074593,           0.0064954,           0.0064954,           0.0064954
                 179,            0.037926,            0.022295,            0.013634,              0.6421,             0.47836,             0.46175,             0.18464,             0.04055,            0.025774,            0.012148,           0.0064756,           0.0064756,           0.0064756
                 180,            0.036348,            0.022707,            0.014636,             0.79474,             0.55963,              0.6276,             0.33094,            0.033377,            0.014133,            0.007517,           0.0064558,           0.0064558,           0.0064558
                 181,            0.038489,            0.024761,            0.013718,             0.73581,             0.55393,             0.63696,             0.29406,            0.036129,            0.017754,           0.0075302,            0.006436,            0.006436,            0.006436
                 182,            0.039906,            0.024359,            0.015394,             0.67372,             0.53509,             0.57625,             0.26723,            0.034735,            0.017961,           0.0078863,           0.0064162,           0.0064162,           0.0064162
                 183,            0.037655,            0.022633,            0.014054,             0.71517,             0.51085,             0.57388,             0.24291,            0.036587,            0.015866,           0.0075646,           0.0063964,           0.0063964,           0.0063964
                 184,            0.037289,            0.023498,            0.013423,             0.77647,             0.52019,             0.61144,             0.25315,            0.036414,            0.014832,           0.0068368,           0.0063766,           0.0063766,           0.0063766
                 185,            0.037834,            0.023824,            0.013203,             0.73047,             0.59435,             0.64232,             0.30527,            0.032393,            0.017326,           0.0074693,           0.0063568,           0.0063568,           0.0063568
                 186,            0.039341,            0.021449,            0.014774,             0.71133,             0.59853,             0.63545,             0.29787,            0.035575,            0.014787,            0.006673,            0.006337,            0.006337,            0.006337
                 187,            0.037584,            0.023561,            0.011431,              0.6452,             0.59571,             0.57351,             0.25133,            0.034517,            0.024298,           0.0078527,           0.0063172,           0.0063172,           0.0063172
                 188,            0.037694,            0.023591,            0.015251,             0.73813,             0.59358,             0.62994,             0.31354,            0.033938,            0.015257,           0.0069227,           0.0062974,           0.0062974,           0.0062974
                 189,            0.038066,            0.025498,            0.014276,             0.73808,             0.59189,             0.62994,             0.30957,            0.033848,            0.017329,           0.0063195,           0.0062776,           0.0062776,           0.0062776
                 190,            0.037732,            0.023916,            0.011973,              0.6466,             0.59828,             0.65751,             0.29006,            0.036162,            0.021499,           0.0073337,           0.0062578,           0.0062578,           0.0062578
                 191,            0.037616,            0.022876,             0.01392,             0.74706,             0.60528,              0.6314,             0.31215,            0.034636,            0.014988,           0.0060988,            0.006238,            0.006238,            0.006238
                 192,            0.037978,            0.024961,            0.014737,             0.75177,             0.64697,             0.65065,             0.27354,            0.037287,            0.015786,           0.0060074,           0.0062182,           0.0062182,           0.0062182
                 193,            0.039876,            0.022855,            0.013745,             0.84487,             0.61401,             0.68977,             0.34117,            0.032007,            0.015141,           0.0064289,           0.0061984,           0.0061984,           0.0061984
                 194,            0.041237,            0.023098,            0.015602,             0.82236,               0.565,             0.68039,             0.31481,            0.035382,            0.013448,           0.0060415,           0.0061786,           0.0061786,           0.0061786
                 195,             0.03926,            0.024178,            0.013365,             0.74501,             0.61658,             0.65228,             0.30722,            0.037616,            0.014652,            0.006777,           0.0061588,           0.0061588,           0.0061588
                 196,            0.041119,            0.024601,            0.014114,             0.77963,             0.57271,             0.69028,             0.32737,            0.033327,            0.014032,           0.0060051,            0.006139,            0.006139,            0.006139
                 197,            0.037158,            0.021556,            0.012348,             0.80362,             0.62734,             0.72923,             0.36246,            0.032053,            0.013729,           0.0054541,           0.0061192,           0.0061192,           0.0061192
                 198,            0.038526,             0.02222,             0.01334,              0.7873,             0.65494,             0.70289,             0.34725,            0.033043,            0.013001,           0.0054335,           0.0060994,           0.0060994,           0.0060994
                 199,            0.037365,            0.019456,            0.011235,             0.84028,             0.61803,             0.72535,             0.35359,            0.032784,            0.013481,           0.0052353,           0.0060796,           0.0060796,           0.0060796
                 200,             0.03737,            0.021736,            0.012318,             0.80588,             0.60547,             0.73266,              0.3477,            0.032564,            0.014127,           0.0052332,           0.0060598,           0.0060598,           0.0060598
                 201,            0.036235,            0.023034,            0.013869,             0.84755,             0.63819,             0.71211,             0.34901,            0.033425,            0.014987,           0.0056124,             0.00604,             0.00604,             0.00604
                 202,            0.035504,            0.022204,            0.013049,             0.73206,             0.60684,             0.69524,             0.33773,            0.033682,            0.016779,           0.0061176,           0.0060202,           0.0060202,           0.0060202
                 203,            0.039009,            0.022369,            0.012765,             0.77962,             0.60321,              0.6931,             0.30022,             0.03468,             0.01478,           0.0057541,           0.0060004,           0.0060004,           0.0060004
                 204,            0.037582,            0.024097,            0.013031,             0.82101,             0.61278,             0.73877,             0.33744,            0.032438,            0.013251,           0.0054743,           0.0059806,           0.0059806,           0.0059806
                 205,            0.038608,            0.023162,             0.01451,             0.83091,             0.56184,             0.70447,             0.32497,            0.032652,            0.013507,            0.006439,           0.0059608,           0.0059608,           0.0059608
                 206,            0.038444,            0.022533,            0.013111,             0.77512,             0.56146,             0.65697,             0.33408,            0.035588,             0.01641,           0.0070899,            0.005941,            0.005941,            0.005941
                 207,            0.037767,             0.02287,            0.011146,             0.80485,             0.61834,             0.70483,             0.35222,            0.031558,            0.013868,           0.0052076,           0.0059212,           0.0059212,           0.0059212
                 208,            0.041127,            0.023396,            0.012359,             0.72878,              0.5497,             0.65313,             0.32962,            0.034998,            0.017344,           0.0085593,           0.0059014,           0.0059014,           0.0059014
                 209,            0.038794,            0.024158,             0.01413,             0.79812,             0.55904,             0.69204,             0.33532,            0.037541,            0.014848,           0.0052726,           0.0058816,           0.0058816,           0.0058816
                 210,            0.039215,            0.023696,            0.012413,             0.80346,             0.61696,             0.74843,             0.37276,            0.032438,            0.014052,           0.0049731,           0.0058618,           0.0058618,           0.0058618
                 211,            0.037371,            0.021555,              0.0114,             0.81074,             0.53129,             0.70049,             0.33859,            0.033622,            0.014534,           0.0058924,            0.005842,            0.005842,            0.005842
                 212,            0.038316,            0.021625,             0.01405,             0.75512,             0.65134,             0.76491,             0.39979,            0.031143,            0.014097,            0.005167,           0.0058222,           0.0058222,           0.0058222
                 213,            0.035421,            0.022842,            0.013259,             0.80829,             0.59579,             0.80217,             0.43323,            0.031333,            0.016207,           0.0052244,           0.0058024,           0.0058024,           0.0058024
                 214,            0.032464,            0.021897,            0.010124,             0.78573,             0.60398,             0.79101,             0.36108,            0.033964,            0.015097,           0.0048449,           0.0057826,           0.0057826,           0.0057826
                 215,            0.037059,            0.020421,            0.010556,             0.77465,             0.61531,             0.83892,             0.43748,            0.031761,            0.014062,           0.0055489,           0.0057628,           0.0057628,           0.0057628
                 216,            0.035884,            0.021964,            0.011306,             0.59983,             0.67756,             0.63261,              0.3106,            0.032994,            0.017397,           0.0089191,            0.005743,            0.005743,            0.005743
                 217,            0.035148,            0.023215,            0.012967,             0.75473,             0.65388,             0.80135,             0.38766,            0.030968,            0.015552,            0.005695,           0.0057232,           0.0057232,           0.0057232
                 218,            0.036503,            0.022466,            0.011265,             0.72825,             0.61529,             0.68888,             0.33355,            0.031348,              0.0163,           0.0061178,           0.0057034,           0.0057034,           0.0057034
                 219,             0.03616,            0.020954,            0.013804,             0.76452,             0.56771,             0.66843,             0.28011,             0.03479,            0.016663,           0.0072591,           0.0056836,           0.0056836,           0.0056836
                 220,              0.0366,            0.021098,            0.011173,             0.73463,             0.65103,             0.75179,             0.35876,            0.031298,            0.015647,           0.0043692,           0.0056638,           0.0056638,           0.0056638
                 221,            0.037379,            0.021031,            0.012059,             0.71825,             0.64798,             0.76313,             0.34979,            0.034477,            0.014582,            0.004804,            0.005644,            0.005644,            0.005644
                 222,            0.036534,            0.021706,            0.012291,             0.78777,             0.63406,             0.74094,             0.37309,            0.031173,            0.015123,           0.0049398,           0.0056242,           0.0056242,           0.0056242
                 223,             0.03627,            0.024025,            0.014511,              0.7509,             0.63477,             0.74358,             0.32275,             0.03368,            0.015714,           0.0052723,           0.0056044,           0.0056044,           0.0056044
                 224,            0.035304,            0.020991,            0.011528,             0.74259,             0.63535,             0.75518,             0.36981,            0.031325,            0.016091,           0.0046958,           0.0055846,           0.0055846,           0.0055846
                 225,            0.035167,            0.024436,            0.012345,             0.76337,             0.69907,             0.72848,             0.32582,            0.032025,            0.016429,           0.0043855,           0.0055648,           0.0055648,           0.0055648
                 226,            0.034127,            0.022682,            0.012001,             0.78525,             0.63759,             0.73494,              0.3783,            0.029789,            0.016564,           0.0049129,            0.005545,            0.005545,            0.005545
                 227,            0.038389,            0.023124,            0.010941,             0.73551,             0.60439,             0.66877,             0.27429,            0.039347,            0.015562,            0.005234,           0.0055252,           0.0055252,           0.0055252
                 228,            0.043953,            0.022979,            0.012824,             0.78304,             0.64098,             0.74736,             0.37739,            0.034132,            0.015257,           0.0047812,           0.0055054,           0.0055054,           0.0055054
                 229,            0.038382,            0.025122,            0.011173,             0.70866,             0.59549,             0.66558,             0.29776,            0.035913,            0.018911,           0.0057119,           0.0054856,           0.0054856,           0.0054856
                 230,            0.035588,            0.022685,            0.011073,             0.82617,             0.66254,             0.77276,             0.38368,            0.030804,            0.015843,           0.0047683,           0.0054658,           0.0054658,           0.0054658
                 231,             0.03648,            0.023086,            0.011202,             0.81121,             0.65211,             0.84666,             0.45851,            0.030443,            0.015628,           0.0043495,            0.005446,            0.005446,            0.005446
                 232,            0.033968,            0.018997,            0.011375,             0.77766,             0.64682,             0.81953,             0.44052,            0.030482,            0.015785,           0.0044735,           0.0054262,           0.0054262,           0.0054262
                 233,            0.036353,            0.022796,            0.011148,             0.63566,             0.75132,             0.70999,             0.33729,            0.032279,             0.01527,           0.0052596,           0.0054064,           0.0054064,           0.0054064
                 234,            0.036058,            0.024379,            0.011803,             0.74893,             0.69658,             0.74725,             0.36718,            0.033076,             0.01425,           0.0045188,           0.0053866,           0.0053866,           0.0053866
                 235,            0.036046,            0.020463,            0.010501,             0.65377,             0.76766,             0.74458,             0.31357,            0.035044,            0.013997,           0.0046339,           0.0053668,           0.0053668,           0.0053668
                 236,            0.035087,            0.019954,            0.010586,             0.79213,             0.67828,             0.77324,             0.40279,            0.030054,            0.014418,           0.0042104,            0.005347,            0.005347,            0.005347
                 237,            0.036747,            0.021809,           0.0094527,             0.75368,             0.63805,              0.7085,             0.33105,            0.034476,            0.014057,           0.0046517,           0.0053272,           0.0053272,           0.0053272
                 238,            0.036834,            0.022186,            0.013068,             0.78186,             0.62789,             0.80952,             0.42136,            0.030626,            0.014942,           0.0055541,           0.0053074,           0.0053074,           0.0053074
                 239,             0.03352,            0.022462,            0.010016,             0.68127,             0.77331,             0.77964,             0.38781,            0.028719,            0.016708,           0.0043484,           0.0052876,           0.0052876,           0.0052876
                 240,            0.034539,            0.023549,            0.012088,             0.69883,              0.7557,             0.80975,             0.40972,            0.029161,            0.016211,           0.0040974,           0.0052678,           0.0052678,           0.0052678
                 241,              0.0342,            0.022877,            0.010757,             0.66119,             0.67953,             0.68158,             0.30977,            0.034133,            0.021762,           0.0068137,            0.005248,            0.005248,            0.005248
                 242,            0.036009,            0.022971,             0.01045,             0.68446,             0.75257,             0.85199,             0.44912,            0.030838,            0.015822,           0.0044368,           0.0052282,           0.0052282,           0.0052282
                 243,            0.034968,            0.021486,           0.0088505,             0.70848,             0.69933,             0.81845,             0.44844,            0.029326,            0.014406,           0.0051134,           0.0052084,           0.0052084,           0.0052084
                 244,            0.034878,            0.021152,            0.010855,             0.83611,             0.64777,             0.78224,             0.42211,             0.02949,            0.013701,           0.0046154,           0.0051886,           0.0051886,           0.0051886
                 245,            0.036706,            0.021398,            0.012131,             0.76312,             0.59397,             0.72011,             0.34357,            0.032625,            0.017619,           0.0069256,           0.0051688,           0.0051688,           0.0051688
                 246,             0.03367,            0.020328,            0.010984,             0.79445,             0.63751,              0.7232,             0.32721,            0.035192,            0.016336,           0.0043424,            0.005149,            0.005149,            0.005149
                 247,            0.031849,            0.020945,            0.010932,             0.81151,             0.63337,             0.76339,             0.39448,            0.030465,            0.014643,           0.0053504,           0.0051292,           0.0051292,           0.0051292
                 248,            0.034987,            0.022642,            0.010252,             0.85846,             0.64266,             0.79417,             0.42135,            0.031432,            0.014347,           0.0044314,           0.0051094,           0.0051094,           0.0051094
                 249,            0.032602,            0.021189,            0.010022,             0.87162,             0.66823,             0.87602,              0.4464,            0.033082,            0.014742,           0.0041739,           0.0050896,           0.0050896,           0.0050896
                 250,            0.035577,            0.020664,            0.011909,             0.76301,             0.74926,             0.79253,             0.42854,            0.029453,            0.014218,           0.0048017,           0.0050698,           0.0050698,           0.0050698
                 251,            0.033708,            0.020879,            0.012108,             0.75011,             0.71145,             0.79485,             0.41755,            0.032042,            0.013596,           0.0050319,             0.00505,             0.00505,             0.00505
                 252,            0.035321,            0.023115,            0.011077,             0.74641,             0.73447,             0.81067,             0.42379,            0.030289,            0.015698,           0.0052694,           0.0050302,           0.0050302,           0.0050302
                 253,            0.035625,            0.021703,            0.010091,             0.77605,             0.73825,             0.82358,             0.41015,            0.030561,            0.015883,           0.0049468,           0.0050104,           0.0050104,           0.0050104
                 254,            0.034939,            0.019462,            0.012034,             0.74128,             0.74131,             0.82733,             0.45172,             0.02989,            0.015279,           0.0041871,           0.0049906,           0.0049906,           0.0049906
                 255,            0.032045,            0.019547,            0.010784,              0.7291,              0.7359,             0.86486,             0.47543,            0.029658,             0.01595,           0.0045143,           0.0049708,           0.0049708,           0.0049708
                 256,             0.03302,            0.021408,            0.011657,             0.64053,             0.75653,             0.76312,             0.42302,            0.030944,            0.019167,           0.0058142,            0.004951,            0.004951,            0.004951
                 257,            0.034835,             0.02088,            0.011401,             0.86063,             0.67575,             0.86961,              0.4713,            0.030946,             0.01444,           0.0039331,           0.0049312,           0.0049312,           0.0049312
                 258,            0.035169,            0.022714,            0.012048,               0.852,             0.67839,             0.87918,             0.47002,            0.028639,            0.015657,            0.004027,           0.0049114,           0.0049114,           0.0049114
                 259,             0.03264,            0.022281,            0.011212,             0.59547,             0.78693,             0.80183,              0.4293,            0.031139,            0.017257,            0.004672,           0.0048916,           0.0048916,           0.0048916
                 260,            0.032184,            0.019186,           0.0094008,             0.69272,             0.79518,              0.9047,             0.47671,            0.029125,            0.015531,           0.0038134,           0.0048718,           0.0048718,           0.0048718
                 261,            0.036146,            0.019895,            0.011377,             0.70446,             0.78035,             0.88779,             0.46018,             0.02896,            0.013336,           0.0039931,            0.004852,            0.004852,            0.004852
                 262,            0.036355,            0.022246,            0.011121,             0.69556,             0.72049,             0.76969,             0.31906,            0.034909,            0.013129,           0.0042953,           0.0048322,           0.0048322,           0.0048322
                 263,            0.036184,            0.020649,            0.010696,             0.71264,             0.79094,             0.83346,             0.45321,            0.029451,             0.01408,           0.0038595,           0.0048124,           0.0048124,           0.0048124
                 264,            0.037133,            0.021498,            0.010226,              0.6504,             0.78707,             0.77943,             0.37642,            0.032413,            0.014502,           0.0044099,           0.0047926,           0.0047926,           0.0047926
                 265,             0.03722,            0.022363,             0.01161,             0.67902,             0.82091,             0.80309,             0.36227,            0.033571,            0.014239,           0.0040402,           0.0047728,           0.0047728,           0.0047728
                 266,            0.035497,            0.020125,            0.013131,             0.69085,             0.83354,             0.80006,             0.43647,            0.028206,            0.014944,            0.004726,            0.004753,            0.004753,            0.004753
                 267,            0.036547,            0.021043,             0.01276,             0.64311,             0.84194,             0.79112,             0.41529,            0.030102,            0.013874,           0.0044616,           0.0047332,           0.0047332,           0.0047332
                 268,            0.031252,            0.019843,           0.0099207,             0.74253,             0.74745,             0.84549,             0.47136,             0.02711,            0.013765,           0.0038293,           0.0047134,           0.0047134,           0.0047134
                 269,             0.03367,            0.021449,            0.011289,             0.72986,             0.76922,             0.84266,             0.46654,             0.02736,            0.013238,           0.0038668,           0.0046936,           0.0046936,           0.0046936
                 270,            0.033241,              0.0222,           0.0088681,             0.68001,             0.79595,             0.81613,             0.44348,            0.029904,            0.014747,           0.0047028,           0.0046738,           0.0046738,           0.0046738
                 271,            0.033248,            0.020344,           0.0088826,             0.87344,             0.64552,             0.81847,             0.42344,            0.028433,             0.01474,           0.0046955,            0.004654,            0.004654,            0.004654
                 272,            0.034494,            0.022653,           0.0097103,             0.84859,             0.69234,             0.82907,             0.41634,            0.030899,             0.01334,           0.0043155,           0.0046342,           0.0046342,           0.0046342
                 273,            0.033004,            0.021457,            0.011514,             0.91158,             0.69219,             0.88219,             0.48443,            0.028799,            0.013526,           0.0038695,           0.0046144,           0.0046144,           0.0046144
                 274,            0.034541,            0.020754,            0.011843,             0.87255,             0.69052,             0.91721,             0.46562,            0.033062,            0.013823,           0.0035143,           0.0045946,           0.0045946,           0.0045946
                 275,            0.035842,            0.020576,           0.0096371,             0.85533,             0.63867,             0.88201,              0.4515,            0.033486,            0.014344,           0.0033561,           0.0045748,           0.0045748,           0.0045748
                 276,            0.034872,            0.021772,           0.0097229,              0.8222,             0.64097,             0.84388,             0.35526,            0.034397,            0.013731,           0.0038999,            0.004555,            0.004555,            0.004555
                 277,            0.034345,            0.018921,           0.0083338,             0.69079,             0.81677,             0.92468,             0.47333,             0.02778,            0.013588,           0.0040439,           0.0045352,           0.0045352,           0.0045352
                 278,            0.033855,            0.019078,              0.0103,             0.67318,             0.85836,             0.91508,             0.44622,            0.029977,            0.015219,           0.0040208,           0.0045154,           0.0045154,           0.0045154
                 279,            0.034928,            0.021496,            0.010085,             0.82937,             0.68794,             0.86963,             0.36717,            0.033659,            0.015126,           0.0036657,           0.0044956,           0.0044956,           0.0044956
                 280,            0.036014,            0.020625,            0.011269,             0.70154,             0.81284,              0.8167,             0.42983,            0.028825,            0.014061,           0.0042791,           0.0044758,           0.0044758,           0.0044758
                 281,            0.032197,            0.020485,           0.0086666,             0.65095,             0.83614,             0.79244,             0.39782,            0.032981,            0.013337,           0.0040106,            0.004456,            0.004456,            0.004456
                 282,            0.034316,            0.021353,            0.012579,             0.79503,              0.7393,             0.84259,             0.39316,            0.031285,            0.015035,           0.0038705,           0.0044362,           0.0044362,           0.0044362
                 283,            0.035227,            0.021019,           0.0088376,             0.70893,             0.83161,             0.93267,              0.5266,            0.026609,            0.014541,           0.0033921,           0.0044164,           0.0044164,           0.0044164
                 284,            0.034352,            0.019672,            0.010101,             0.85277,             0.73129,             0.86013,             0.46304,            0.029022,              0.0139,           0.0035689,           0.0043966,           0.0043966,           0.0043966
                 285,              0.0323,            0.019519,            0.010937,             0.86675,             0.72378,              0.9152,             0.50133,            0.027784,            0.014657,           0.0034197,           0.0043768,           0.0043768,           0.0043768
                 286,            0.031395,            0.021888,           0.0098887,              0.8259,             0.68735,             0.81463,             0.44173,            0.031037,            0.015218,           0.0042529,            0.004357,            0.004357,            0.004357
                 287,            0.033054,            0.020101,           0.0085783,             0.84659,             0.73704,             0.85342,             0.44438,            0.029085,            0.014437,           0.0034082,           0.0043372,           0.0043372,           0.0043372
                 288,            0.031473,            0.019541,           0.0089952,             0.81882,             0.74336,             0.90088,             0.51037,             0.02864,            0.014156,           0.0034019,           0.0043174,           0.0043174,           0.0043174
                 289,              0.0348,             0.02102,           0.0094129,             0.65584,              0.7873,              0.7848,             0.39837,            0.030602,            0.015245,           0.0049168,           0.0042976,           0.0042976,           0.0042976
                 290,            0.031675,            0.021872,            0.010526,             0.79376,             0.69841,             0.84924,             0.47162,            0.030261,             0.01479,           0.0045229,           0.0042778,           0.0042778,           0.0042778
                 291,            0.032033,            0.021313,           0.0093607,             0.84756,             0.72216,             0.87132,             0.50166,             0.02718,            0.014433,           0.0042313,            0.004258,            0.004258,            0.004258
                 292,            0.033434,            0.019496,            0.010219,             0.81351,              0.7067,             0.84913,             0.50439,            0.027461,            0.014666,           0.0039339,           0.0042382,           0.0042382,           0.0042382
                 293,            0.033431,            0.021592,             0.01083,             0.84095,             0.70206,             0.88675,             0.51729,            0.027436,            0.013957,           0.0034305,           0.0042184,           0.0042184,           0.0042184
                 294,            0.033495,            0.022592,           0.0091337,             0.86559,             0.72622,             0.91427,             0.53531,            0.027655,            0.013345,           0.0031575,           0.0041986,           0.0041986,           0.0041986
                 295,            0.032282,            0.020438,           0.0098539,             0.79772,             0.73129,              0.8715,             0.51225,            0.028108,             0.01339,           0.0037085,           0.0041788,           0.0041788,           0.0041788
                 296,            0.032649,             0.02106,           0.0082411,             0.79222,             0.76202,             0.93176,             0.50442,            0.029029,            0.013001,           0.0032558,            0.004159,            0.004159,            0.004159
                 297,            0.030951,            0.020802,           0.0078727,             0.88511,             0.71902,             0.92217,              0.5412,            0.026882,            0.013245,           0.0029684,           0.0041392,           0.0041392,           0.0041392
                 298,            0.033275,            0.019971,           0.0095626,             0.68931,             0.87103,             0.91751,             0.51066,            0.029164,            0.014011,           0.0033264,           0.0041194,           0.0041194,           0.0041194
                 299,            0.031446,            0.018959,            0.010457,             0.67859,             0.83606,             0.88104,             0.48471,            0.028416,            0.014664,           0.0040438,           0.0040996,           0.0040996,           0.0040996
                 300,            0.030928,             0.01982,            0.011172,             0.73018,             0.81745,             0.90083,             0.49762,            0.028597,            0.014627,           0.0032395,           0.0040798,           0.0040798,           0.0040798
                 301,            0.030962,            0.017725,           0.0089252,             0.66102,             0.85729,             0.88671,             0.46783,             0.02842,             0.01359,            0.003535,             0.00406,             0.00406,             0.00406
                 302,            0.030206,            0.021058,           0.0087713,             0.71697,             0.82138,              0.8757,             0.45072,            0.031078,            0.013903,           0.0035277,           0.0040402,           0.0040402,           0.0040402
                 303,            0.031308,            0.020344,           0.0078795,             0.82802,             0.73493,             0.85488,             0.48306,             0.02976,            0.013792,           0.0033153,           0.0040204,           0.0040204,           0.0040204
                 304,            0.033215,            0.021202,            0.010408,             0.85666,             0.72141,             0.87846,             0.47508,            0.027837,            0.013346,           0.0037175,           0.0040006,           0.0040006,           0.0040006
                 305,            0.032642,            0.020496,           0.0085957,             0.87431,             0.71541,             0.90468,             0.47493,            0.030373,             0.01355,            0.003262,           0.0039808,           0.0039808,           0.0039808
                 306,             0.03398,            0.019909,            0.010375,             0.70606,             0.81008,               0.868,             0.45901,            0.029165,             0.01319,           0.0033801,            0.003961,            0.003961,            0.003961
                 307,            0.030854,            0.019186,           0.0082287,             0.81558,             0.85343,             0.94021,             0.55186,            0.026153,            0.012395,            0.002923,           0.0039412,           0.0039412,           0.0039412
                 308,             0.03212,            0.019558,             0.01033,             0.86373,             0.83953,             0.92368,             0.50365,            0.028897,            0.012371,           0.0031522,           0.0039214,           0.0039214,           0.0039214
                 309,            0.032422,            0.020245,           0.0085625,             0.87447,             0.82855,             0.94386,             0.56273,            0.026451,            0.013039,           0.0030546,           0.0039016,           0.0039016,           0.0039016
                 310,            0.032895,            0.020222,            0.010628,             0.81951,             0.80711,             0.92663,             0.52665,            0.027278,            0.012932,           0.0028005,           0.0038818,           0.0038818,           0.0038818
                 311,            0.031381,            0.020072,           0.0098938,             0.82402,             0.81683,             0.89958,             0.53317,            0.026567,            0.013934,           0.0030324,            0.003862,            0.003862,            0.003862
                 312,            0.028942,            0.018312,           0.0083668,             0.74976,             0.86091,             0.95312,             0.56466,            0.026475,            0.013169,           0.0027806,           0.0038422,           0.0038422,           0.0038422
                 313,            0.030575,            0.019417,           0.0077036,             0.89715,             0.70675,             0.93963,             0.56031,            0.026419,            0.013511,           0.0030148,           0.0038224,           0.0038224,           0.0038224
                 314,            0.032458,            0.020099,           0.0088391,              0.8831,             0.68005,             0.84979,              0.4655,            0.029257,            0.014643,           0.0038937,           0.0038026,           0.0038026,           0.0038026
                 315,            0.032444,            0.022866,           0.0094014,             0.85739,             0.68011,             0.84898,             0.45361,            0.029668,            0.014847,           0.0035763,           0.0037828,           0.0037828,           0.0037828
                 316,             0.03096,            0.020658,           0.0091179,             0.84371,             0.71036,             0.86051,             0.45277,            0.028921,            0.015681,           0.0030778,            0.003763,            0.003763,            0.003763
                 317,            0.033928,            0.020677,           0.0096114,             0.78579,              0.8201,             0.95455,             0.54099,            0.026005,            0.014166,           0.0025133,           0.0037432,           0.0037432,           0.0037432
                 318,            0.032782,            0.020119,           0.0083064,             0.76336,             0.80863,             0.88046,             0.43397,            0.030057,            0.013869,           0.0030281,           0.0037234,           0.0037234,           0.0037234
                 319,            0.032375,            0.019696,           0.0098895,             0.81403,             0.80407,             0.89348,             0.51303,            0.025908,            0.014948,           0.0026556,           0.0037036,           0.0037036,           0.0037036
                 320,            0.031237,            0.020228,           0.0097435,             0.86351,             0.74692,             0.86549,             0.45335,            0.029637,            0.014594,           0.0032537,           0.0036838,           0.0036838,           0.0036838
                 321,            0.029608,            0.018281,           0.0085613,             0.86312,             0.75133,             0.86672,             0.52203,            0.026769,            0.014802,           0.0029452,            0.003664,            0.003664,            0.003664
                 322,            0.031105,            0.020673,           0.0079906,             0.85529,             0.75734,             0.87683,             0.48796,            0.029433,             0.01458,           0.0027038,           0.0036442,           0.0036442,           0.0036442
                 323,             0.03093,             0.01962,           0.0099007,             0.84314,              0.7607,              0.8685,             0.48513,            0.028063,            0.014173,           0.0028548,           0.0036244,           0.0036244,           0.0036244
